house_type,location,city,latitude,longitude,price,currency,numBathrooms,numBalconies,isNegotiable,priceSqFt,verificationDate,description,SecurityDeposit,Status,numBedroom,house_layout,house_size_in_sqft,price_approx_usd
Independent Floor ,Safdarjung Enclave,Delhi,28.56125832,77.19052124,301012,INR,3.0,2.0,Not Negotiable,1.23,Posted 5 months ago,Its three bhk builder floor in the super location of Delhi south safdarjung Enclave it is the super location road bank ATM school college all r on walking distance," 10,22,002",Unfurnished,3,BHK,2856.0,3509.93
Independent Floor ,Safdarjung Enclave,Delhi,28.56125832,77.19052124,274115,INR,3.0,2.0,Not Negotiable,1.12,Posted 5 months ago,Its three bhk builder floor in the super location of Delhi south safdarjung Enclave it is the super location road bank ATM school college all r on walking distance," 7,54,125",Unfurnished,3,BHK,2856.0,3196.3
Independent Floor ,Safdarjung Enclave,Delhi,28.56125832,77.19052124,254912,INR,3.0,2.0,Not Negotiable,1.04,Posted 5 months ago,Its three bhk builder floor in the super location of Delhi south safdarjung Enclave it is the super location road bank ATM school college all r on walking distance," 7,54,225",Unfurnished,3,BHK,2856.0,2972.39
Villa ,Jor bagh,Delhi,28.67728996,77.15930176,1211401,INR,4.0,2.0,Not Negotiable,2.4,Posted 5 months ago,"It has a built-up area of 5896 sqft and is available for rent at Rs. 12.11 lac per month . The house is unfurnished. It is northeast facing property. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. The site is in close proximity to various civic utilities. Contact us for more details. "," 40,11,014",Unfurnished,4,BHK,5896.0,14125.48
Independent Floor ,Golf Links,Delhi,28.59763908,77.23332977,301022,INR,3.0,3.0,Not Negotiable,1.23,Posted 5 months ago,Itâs a 3 bhk builder floor situated in Golf Links. It has area of 2856 sqft and is available at a rent of Rs. 3.01 lac. The house is unfurnished. Itâs on 2nd floor out of 4 floors building. It is facing east direction. It is made in way to provide a comfortable living for the residents. The site is in close proximity to various civic utilities. ," 18,11,010",Unfurnished,3,BHK,2856.0,3510.05
Independent Floor ,Golf Links,Delhi,28.59763908,77.23332977,401012,INR,3.0,2.0,Not Negotiable,1.64,Posted 5 months ago,"Itâs a 3 bhk builder floor situated in Golf Links. It is an unfurnished property. It has 3 bathrooms and 2 balconies. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. It is situated in the proximity of all the important facilities. Please contact us for more details. "," 10,10,202",Unfurnished,3,BHK,2856.0,4675.98
Independent Floor ,Golf Links,Delhi,28.59763908,77.23332977,401012,INR,3.0,2.0,Not Negotiable,1.64,Posted 5 months ago,Its three bhk builder floor in the super location of Delhi south golf links it is the super location road bank ATM school college all r on walking distance," 10,10,202",Unfurnished,3,BHK,2856.0,4675.98
Independent Floor ,Golf Links,Delhi,28.59763908,77.23332977,401012,INR,3.0,2.0,Not Negotiable,1.64,Posted 5 months ago,Its three bhk builder floor in the super location of Delhi south golf links it is the super location road bank ATM school college all r on walking distance," 10,10,102",Unfurnished,3,BHK,2856.0,4675.98
Independent Floor ,Golf Links,Delhi,28.59763908,77.23332977,329295,INR,3.0,2.0,Not Negotiable,1.34,Posted 5 months ago,Its three bhk builder floor in the super location of Delhi south golf links it is the super location road bank ATM school college all r on walking distance," 10,10,201",Unfurnished,3,BHK,2856.0,3839.73
Independent Floor ,Jor bagh,Delhi,28.67728996,77.15930176,301102,INR,4.0,2.0,Not Negotiable,0.6,Posted 5 months ago,Its four bhk builder floor in the super location of Delhi south jor bagh it is the super location road bank ATM school college all r on walking distance," 18,18,282",Unfurnished,4,BHK,5896.0,3510.98
Independent Floor ,Sarvpriya Vihar,Delhi,28.54276657,77.20674133,362162,INR,3.0,2.0,Not Negotiable,1.48,Posted 6 months ago,"This spacious 3 bhk builder floor is available for rental and is located in the heart of Sarvpriya Vihar. It has area of 2856 sqft and is available at a rent of Rs. 3.62 lac. The house is unfurnished. Itâs on 2nd floor out of 4 floors building. Its main door is facing east direction. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. The society is well connected by different modes of transportation. Kindly call us for details. "," 18,18,200",Unfurnished,3,BHK,2856.0,4222.97
Independent Floor ,Sarvpriya Vihar,Delhi,28.54276657,77.20674133,301012,INR,3.0,2.0,Not Negotiable,1.23,Posted 6 months ago,Well designed 3 bhk builder floor is available at a prime location in Sarvpriya Vihar. It has an area of 2856 sqft with a carpet area of 1652 sqft . The property is available at a monthly rental of Rs. 3.01 lac . The house is unfurnished. It is on 2nd floor. The building has a total of 4 floor(s). It is facing east direction. It has 3 bathrooms and 2 balconies. It is made in way to provide a comfortable living. It is situated in the proximity of all the important facilities. Please contact us for more details. ," 10,10,201",Unfurnished,3,BHK,2856.0,3509.93
Independent Floor ,Shanti Niketan,Delhi,28.57792091,77.16937256,324461,INR,4.0,2.0,Not Negotiable,0.64,Posted 5 months ago,Its four bhk builder floor in the super location of Delhi south shanti Niketan it is the super location road bank ATM school college all r on walking distance," 10,10,220",Unfurnished,4,BHK,5896.0,3783.36
Independent Floor ,Shanti Niketan,Delhi,28.57792091,77.16937256,401012,INR,4.0,2.0,Not Negotiable,0.79,Posted 5 months ago,Its four bhk builder floor in the super location of Delhi south shanti Niketan it is the super location road bank ATM school college all r on walking distance," 18,18,282",Unfurnished,4,BHK,5896.0,4675.98
Independent Floor ,Shanti Niketan,Delhi,28.57792091,77.16937256,401012,INR,4.0,2.0,Not Negotiable,0.79,Posted 5 months ago,Its four bhk builder floor in the super location of Delhi south shanti Niketan it is the super location of area road bank ATM school college all r on walking distance," 18,10,202",Unfurnished,4,BHK,5896.0,4675.98
Independent Floor ,West End,Delhi,28.57413292,77.16131592,301102,INR,3.0,2.0,Not Negotiable,1.23,Posted 5 months ago,Its three bhk builder floor in the super location of Delhi south westend it is the super location road bank ATM school college all r on walking distance," 18,10,202",Unfurnished,3,BHK,2856.0,3510.98
Independent Floor ,West End,Delhi,28.57413292,77.16131592,362262,INR,3.0,2.0,Not Negotiable,1.48,Posted 5 months ago,Its three bhk builder floor in the super location of Delhi south westend it is the super location road bank ATM school college all r on walking distance," 10,10,202",Unfurnished,3,BHK,2856.0,4224.14
Independent House ,Shanti Niketan,Delhi,28.57792091,77.16937256,504011,INR,4.0,2.0,Not Negotiable,1.0,Posted 5 months ago,"Its main door is facing east direction. The property has 4 bathrooms and 2 balconies. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. It is situated in the proximity of all the important facilities. Please contact us for more details. "," 15,40,101",Unfurnished,4,BHK,5896.0,5876.99
Independent Floor ,West End,Delhi,28.57413292,77.16131592,362262,INR,3.0,2.0,Not Negotiable,1.48,Posted 5 months ago,Its three bhk builder floor in the super location of Delhi south westend it is the super location road bank ATM school college all r on walking distance," 18,10,202",Unfurnished,3,BHK,2856.0,4224.14
Villa ,Shanti Niketan,Delhi,28.57792091,77.16937256,704015,INR,4.0,2.0,Not Negotiable,1.39,Posted 5 months ago,"A spacious 4 bhk villa is available for rental in Shanti Niketan, Delhi. It has an area of 5896 sqft with a carpet area of 3621 sqft . The property is available at a monthly rental of Rs. 7.04 lac . It is facing east direction. The property has 4 bathrooms and 2 balconies. The site is in close proximity to various civic utilities. If you are interested, please contact us for more details. "," 20,10,202",Unfurnished,4,BHK,5896.0,8209.13
Independent Floor ,West End,Delhi,28.57413292,77.16131592,301012,INR,3.0,2.0,Not Negotiable,1.23,Posted 5 months ago,Its three bhk builder floor in the super location of Delhi south westend it is the super location road bank ATM school college all r on walking distance," 10,10,220",Unfurnished,3,BHK,2856.0,3509.93
Independent House ,Sainik Farm,Delhi,28.50527763,77.20741272,604015,INR,4.0,2.0,Not Negotiable,1.19,Posted 5 months ago,"Itâs a 4 bhk independent house situated in Sainik Farm. It is an unfurnished property. It is facing east direction. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. It is well connected to the city areas. "," 18,48,105",Unfurnished,4,BHK,5896.0,7043.09
Villa ,Sainik Farm,Delhi,28.50527763,77.20741272,310102,INR,4.0,2.0,Not Negotiable,0.61,Posted 5 months ago,"A 4 bhk property is available for rent in Sainik Farm, Delhi. It has an area of 5896 sqft with a carpet area of 3621 sqft . The property is available at a monthly rental of Rs. 3.10 lac . The house is unfurnished. It is facing east direction. It has 4 bathrooms and 2 balconies. It is well connected to the city areas. Please contact for more details. "," 18,10,220",Unfurnished,4,BHK,5896.0,3615.93
Villa ,Sainik Farm,Delhi,28.50527763,77.20741272,401102,INR,4.0,2.0,Not Negotiable,0.79,Posted 5 months ago,"Itâs a 4 bhk villa situated in Sainik Farm, Delhi. It has area of 5896 sqft and is available at a rent of Rs. 4.01 lac. It is northeast facing property. The property has 4 bathrooms and 2 balconies. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. It is situated in the proximity of all the important facilities. If you are interested, please contact us for more details. "," 18,20,202",Unfurnished,4,BHK,5896.0,4677.03
Villa ,Sainik Farm,Delhi,28.50527763,77.20741272,401012,INR,4.0,2.0,Not Negotiable,0.79,Posted 5 months ago,"Itâs a 4 bhk villa situated in Sainik Farm, Delhi. The house is unfurnished. It is facing east direction. The property has 4 bathrooms and 2 balconies. It is made in way to provide a comfortable living. It is situated in the proximity of all the important facilities. If you are interested, please contact us for more details. "," 10,10,202",Unfurnished,4,BHK,5896.0,4675.98
Independent Floor ,Anand Niketan,Delhi,28.57893944,77.16504669,301012,INR,3.0,2.0,Not Negotiable,1.23,Posted 5 months ago,Its three bhk builder floor in the super location of Delhi south anand Niketan it is the super location road bank ATM school college all r on walking distance," 18,10,220",Unfurnished,3,BHK,2856.0,3509.93
Independent Floor ,Anand Niketan,Delhi,28.57893944,77.16504669,320102,INR,3.0,2.0,Not Negotiable,1.31,Posted 5 months ago,It has a built-up area of 2856 sqft and is available for rent at Rs. 3.20 lac per month . It is an unfurnished property. Itâs on 2nd floor out of 4 floors building. It is situated in the proximity of all the important facilities. Please contact for more details. ," 10,10,202",Unfurnished,3,BHK,2856.0,3732.53
Independent Floor ,Anand Niketan,Delhi,28.57893944,77.16504669,310102,INR,3.0,2.0,Not Negotiable,1.27,Posted 5 months ago,"Itâs a 3 bhk builder floor situated in Anand Niketan, Delhi. It has an area of 2856 sqft with a carpet area of 1652 sqft . The property is available at a monthly rental of Rs. 3.10 lac . The house is unfurnished. It is on the 3rd floor of the building (total number of floors are 4). It is east facing property. The property has 3 bathrooms and 2 balconies. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. It is well connected to the city areas. If you are interested, please contact us for more details. "," 18,10,220",Unfurnished,3,BHK,2856.0,3615.93
Independent Floor ,Hauz Khas,Delhi,28.55542183,77.20988464,381812,INR,3.0,2.0,Not Negotiable,1.56,Posted 6 months ago,"Itâs a 3 bhk builder floor situated in Hauz Khas, Delhi. It has an area of 2856 sqft with a carpet area of 1652 sqft . The property is available at a monthly rental of Rs. 3.82 lac . The house is unfurnished. It is located on the 2nd floor(out of a total of 4 floor(s)). It is facing east direction. The property has 3 bathrooms and 2 balconies. It is made in way to provide a comfortable living. It is well connected to the city areas. If you are interested, please contact us for more details. "," 10,10,202",Unfurnished,3,BHK,2856.0,4452.1
Independent Floor ,Hauz Khas,Delhi,28.55542183,77.20988464,301102,INR,3.0,2.0,Not Negotiable,1.17,Posted 6 months ago,"It has area of 3011 sqft and is available at a rent of Rs. 3.01 lac. The house is unfurnished. It is on the 3rd floor of the building (total number of floors are 3). It is east facing property. It has 3 bathrooms and 2 balconies. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. It is situated in the proximity of all the important facilities. "," 10,12,002",Unfurnished,3,BHK,3011.0,3510.98
